age,height_cm,weight_kg,overall,potential,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,growth,gk_index,att_index,def_index,imc,nat_target_enc,nat_freq_enc,wage_eur,wage_log
0.1722750807344614,0.9767464739550294,1.4234077511723093,-0.25690258217041856,-0.670415542286844,-0.4730962521370598,-0.5516969724465971,0.7067144972699465,-0.2678763108560797,-0.6487553144123223,-0.5669507944354573,-0.7833136603266765,-1.0023310928818496,-0.4672104510411281,-0.6282267390278767,-0.1085166244694418,0.4203293747094462,-0.8388528941786529,-0.15823088726720513,-0.1402874450841588,0.891255888835717,0.9190327700081854,-0.4791722449617865,-0.18942210366679127,-0.5469997302415666,-0.306529830498892,-0.13903666121079408,-0.4198580272409788,-0.33433565642272073,-0.619719795745317,0.9101781061203031,0.9292675770039939,0.9232357380453695,-0.9609472173451912,3000.0,8.006700845440367
-0.03894878953071145,-0.9191599536029239,-0.41449173700186814,0.3244676391819764,0.15103250181154557,0.35765779203024217,0.4112192495867784,0.12828275371234185,0.8367860850459399,0.6506480820515459,0.603100199407532,0.3153327029236512,0.7995689390080558,0.7937231099690444,0.5718522800866784,0.2216559228513135,-0.047713393964695414,-0.30035843135320694,0.28342803613013257,0.7662335259916621,0.9853751609070109,0.9671838804276374,-0.42220405105885556,-0.5462924165348936,-0.5469997302415666,-0.1302350552537622,-0.19500151641992441,-0.23834704172668958,-0.36972694649289584,0.5723749010393708,0.981986481928164,0.5378987349819457,0.6624820702200707,0.6734221964111603,6000.0,8.699681400989514
0.1722750807344614,-0.7733209976369275,-0.41449173700186814,1.196522971210569,0.6439013282705793,1.5207134538644649,1.5768546762587592,-0.6236785129125442,1.181993083765321,1.3285976802066075,0.9753891519939377,1.578776020661528,2.1945883185357244,0.9928178827601243,0.9918799367767728,0.5518284701720688,0.4203293747094462,0.5746950707381429,0.7250869595274703,0.7662335259916621,0.5618384365861886,0.4375216658136665,-0.25129946935006264,-0.1299437181887742,-0.1236251795683357,-0.5415895308257318,-0.5307906476747063,-0.7828799982695572,-0.3225385597326623,1.4377473475941813,0.5032639765424252,0.34451352098548443,1.114197451687491,0.9814575532094758,26000.0,10.165890277802454
2.495737653651363,-1.3566768215009133,-0.5558686207075741,0.9058378605343713,0.15103250181154557,0.35765779203024217,-0.5010171712869457,1.3429894151833115,0.42253768658268254,-0.140293115796026,-0.2478459779328238,0.5350619755737167,0.45081409412613865,0.7273581857053512,-0.02818722947059917,-1.363172304288312,-0.7163459206420406,-0.5696056627659299,0.6146722286781359,0.9056982907725575,1.032434796942658,1.2560905429443487,-0.25129946935006264,-0.4868140310568765,-0.3050714155711489,-0.306529830498892,-0.3069312268381851,-0.9643909837838465,-0.33433565642272073,0.04255503580173146,1.1495393588131726,0.893055780106433,0.12569411967468502,-1.2078846521339235,9000.0,9.105090961257085
0.1722750807344614,0.2475516941250474,0.4337695652323676,-0.547587692846616,-0.9989947599261998,0.35765779203024217,0.6139384542253837,0.648871322914186,0.2844548870949301,0.25517748312775995,0.07125883856980963,-0.8382459784891929,0.16018505672454098,0.2628037158594981,0.09182067244085636,0.4197594512437667,0.6209191327126498,0.3727596471786006,0.06259857443146372,0.06890970208718446,-0.3793542841267499,-0.5736516529948232,-0.5931086327676485,-0.18942210366679127,-0.2445893369035445,-0.24776490541718207,-0.2509663716290547,-0.4198580272409788,-0.31074146304260397,0.13085834667467142,-0.47811715949833944,0.3789423834008921,-1.0936179059591813,-0.4288861465117372,2000.0,7.601402334583733
1.0171705617951528,-1.0649989095689203,-0.838622388118986,-0.11156002683231983,-0.9989947599261998,0.8561102185306234,0.10714044262887037,0.18612592806810233,0.21541348735105387,0.5376564823590356,0.49673192723998755,0.6998589300612659,0.45081409412613865,0.7273581857053512,0.39184042721949514,0.5518284701720688,0.15287636403850813,0.776630494297685,0.06259857443146372,0.9056982907725575,0.5618384365861886,0.678277217910926,-0.3082676632529936,-0.4868140310568765,-0.2445893369035445,-0.5415895308257318,-0.08307180600166375,-0.9643909837838465,-0.33433565642272073,0.5193929145156067,0.6229446028888599,0.015331420163847346,-0.07821342811493323,-1.2002474118827255,2000.0,7.601402334583733
-0.8838442705914028,1.1225854299210258,0.009638914115249737,-0.11156002683231983,0.9724805459099352,-1.1930830904153882,-1.1091747852027618,0.5331849742026651,0.2844548870949301,-1.1007217131823632,-0.7796873387705462,-0.563584387676611,-0.8279536704408911,0.461898488650578,-0.38821093520496575,-0.7028272096468013,0.08601311137077362,-0.7042292784722914,-0.15823088726720513,-0.4889493570363976,0.938315524871364,0.8227305491692817,-0.13736308154420068,-0.1299437181887742,-0.6074818089091709,-0.42405968066231187,-0.4188609372564457,1.2137408423876241,-0.3461327531127791,-0.7963264174911969,0.8862419808510162,-1.2871585556644636,-1.0913790561945993,-0.4619808542669281,2000.0,7.601402334583733
0.5947228212648071,-0.3358041297389383,-0.9799992718246919,-1.4196430248752085,-2.1490220216639453,-0.140794634470139,-0.29829796664834035,0.30181227677962325,-0.33691771059995596,-0.4792679148735568,-0.4605825222679128,-0.8382459784891929,-0.24669559563769575,-0.06902090545896838,-0.6282267390278767,-0.17455113393359284,0.4203293747094462,0.507383262884962,-1.151963464911215,0.487303996429871,0.326540256407954,0.4375216658136665,-0.4791722449617865,-0.1299437181887742,-0.42603557290635774,-0.5415895308257318,-0.5307906476747063,-0.601369012755268,-0.4287124299431877,-0.49609516052320124,0.38358335019599044,-1.1225535712743278,-1.2651210939125084,-0.7598332240636464,500.0,6.2166061010848646
-0.6726204003262299,0.6850685620230367,0.8579002163494854,1.05118041587247,1.7939285900083246,-0.140794634470139,1.5768546762587592,0.5331849742026651,0.35349628683880635,1.2156060805140974,0.8690208798263933,-0.014261206051447144,-0.47919882555897386,-0.4672104510411281,0.931875985821045,1.5423461121343347,1.3564149120577296,0.44007145503178136,1.1667458829248079,0.27810684925852774,-1.555845185017923,-1.103313867608794,-0.36523585715592455,-0.42733564557885945,-0.6074818089091709,-0.5415895308257318,-0.47482579246557605,0.6692078858447565,-0.48769791339347957,0.7666421849598383,-1.3398176691926693,0.4674177703295339,-0.23114408895714703,1.2920386567581905,19000.0,9.852246888342531
-0.03894878953071145,-0.04412621780694544,-0.41449173700186814,-0.547587692846616,-1.3275739775655557,0.46842499791921577,0.5125788519060811,0.012596405000820933,-0.2678763108560797,0.7636396817440562,0.2839953829048986,0.5350619755737167,0.5089399016064582,-0.002655981195275092,-0.1481951313820547,1.0801045458852772,1.0889619013867915,1.1131895335635889,0.39384276697946696,-0.1402874450841588,-0.5675928282693375,-0.42919832173646755,-0.4791722449617865,-0.1299437181887742,-0.3050714155711489,-0.1302350552537622,-0.4188609372564457,-0.7828799982695572,-0.2989443663525457,0.3604469549443151,-0.5020532847676263,-0.5748204683007629,-0.6625455053627948,-0.4237946530109386,3000.0,8.006700845440367
-1.7287397516520941,-0.18996517377294186,-1.1213761555303978,-0.6929302481847148,1.4653493723689688,-0.3623290462480862,-0.09557876200973499,0.18612592806810233,0.6987032855581875,-0.08379731594977084,0.49673192723998755,0.4251973392486839,0.27643667168518005,0.7937231099690444,0.5118483291309507,0.023552394458860322,0.08601311137077362,0.507383262884962,-0.4894750798152084,0.487303996429871,0.42065952847924787,0.4375216658136665,-0.13736308154420068,-0.6057708020129106,-0.48651765157396215,-0.4828246057440218,-0.4188609372564457,2.484317740987649,-0.4287124299431877,0.22799198863490514,0.43145560073456435,-1.5173025719722615,0.21622094506322673,0.7676148261759345,700.0,6.55250788703459
0.3834989509996342,-1.2108378655349168,-0.13173796959045622,-0.4022451375085173,-1.3275739775655557,0.3022741890857554,0.6139384542253837,-0.2766194667779814,0.21541348735105387,1.102614480821587,0.44354779115621534,0.3153327029236512,1.2064495913702926,-0.002655981195275092,0.8718720348653173,0.15562141338716243,-0.047713393964695414,0.5746950707381429,-0.379060348965874,0.6267687612107665,-0.7087717363762783,-0.7181049842531789,-0.3082676632529936,-0.1299437181887742,-0.36555349423875333,-0.5415895308257318,-0.08307180600166375,-0.9643909837838465,-0.2871472696624872,0.6076962253885466,-0.7174784121912088,1.4198687165346628,-0.23114408895714703,-0.31687328949416793,3000.0,8.006700845440367
-1.0950681408565757,-1.7941936893989026,-1.4041299229418098,-2.146355801565702,-0.8347051511065219,0.025356174363321375,-0.19693836432903766,-0.9128943846913464,-0.958290308294842,0.1421858834352497,-0.3010301140165961,0.04067111211106924,-0.1885697881573762,-0.5335753753048215,-0.6282267390278767,0.4857939607079177,0.7546456380481188,0.7093186864445044,-2.3665255042538935,0.8359659083821097,-0.09699646791286833,-0.09214054880030428,-0.4791722449617865,-0.2489004891448083,-0.36555349423875333,-0.42405968066231187,-0.5867555028838367,1.758273798930492,-0.4287124299431877,-0.266506552253558,-0.09513915518974837,-0.007913932287079367,-1.2651210939125084,-0.7598332240636464,500.0,6.2166061010848646
-0.2501726597958843,0.9767464739550294,1.1406539837608973,0.03378252850577891,0.15103250181154557,-1.9130699286937167,-1.6159727967992752,-2.1854442205180766,-1.855828504965233,-1.7221755114911699,-1.8965541965297634,-1.8819600235770042,-1.7579665901260035,-1.7281440120513007,-1.8883097090981598,-1.8914483800015203,-1.919884468661262,-2.0504654355359064,-0.0478161564178707,-1.5349350928931138,-1.3676066408753353,-1.2477671988671497,2.938919389214072,2.784497170234061,2.598068360473863,2.8667761239134446,2.827100664873113,0.12467492930188888,2.839083353202981,-1.9884211142758847,-1.3158815439233824,0.5184969483930237,-1.0913790561945993,-0.4619808542669281,900.0,6.803505257608338
1.0171705617951528,1.1225854299210258,0.5751464489380735,0.03378252850577891,-0.8347051511065219,-0.3069454433035994,1.1207364658218972,0.9380871946929883,-0.2678763108560797,1.0461186809753318,0.01807470248603739,-0.17905816053899629,0.16018505672454098,-0.5335753753048215,0.5718522800866784,-0.9669652475034055,-0.5826194153065716,-1.9831536276827257,-0.15823088726720513,-1.8138646224549049,-0.09699646791286833,-1.2959183092866016,-0.25129946935006264,-0.3678572601008424,-0.48651765157396215,-0.1302350552537622,-0.027106950792533432,-0.9643909837838465,-0.25175597959231216,0.333955961682433,-0.6935422869219219,-0.4742878578885814,1.114197451687491,0.9814575532094758,2000.0,7.601402334583733
-0.2501726597958843,1.1225854299210258,-0.13173796959045622,-0.8382728035228135,-0.34183632464748814,-0.5838634580260335,-0.09557876200973499,0.4753417998469046,0.07733068786330141,-0.7052511142585773,-0.5669507944354573,-0.7833136603266765,-0.4210730180786543,0.1300738673321115,0.03181672148512859,-1.495241323216614,-1.6524314579903239,-1.108100125591376,-0.15823088726720513,-0.27975220986505434,0.46771916451489476,0.4375216658136665,-0.4791722449617865,-0.6057708020129106,-0.36555349423875333,-0.4828246057440218,-0.5867555028838367,0.6692078858447565,-0.5112921067735963,-0.4254525118248496,0.45539172600385125,-1.4903762301084353,0.19775916506612998,-0.495075562022119,2000.0,7.601402334583733
0.3834989509996342,-0.9191599536029239,-0.5558686207075741,1.3418655265486676,0.6439013282705793,1.243795439142031,1.2220960681411999,0.3596554511353837,1.1129516840214448,1.7240682791303934,1.1349415602452544,1.3590467480114625,0.6833173240474167,1.2582775798148975,1.171891789643956,0.6178629796362198,0.8883721433835878,1.2478131492699505,1.1667458829248079,0.5570363788203188,0.326540256407954,0.3893705553942146,-0.0803948876412697,-0.07046533271075717,-0.42603557290635774,-0.42405968066231187,-0.5307906476747063,-0.9643909837838465,-0.31074146304260397,1.4024260232450054,0.3596472249267035,0.30086563951049833,1.0546808094398867,-0.5027128022733169,9000.0,9.105090961257085
-1.0950681408565757,0.10171273815905098,-0.2731148532961622,-0.547587692846616,1.136770154729613,-0.4730962521370598,1.0193768635025946,-1.1442670821143883,0.07733068786330141,-0.42277211502730166,0.603100199407532,-0.28892279686402905,-0.13044398067705668,0.7937231099690444,0.3318364762637674,0.28769043231546454,-0.047713393964695414,-0.16573481564684545,-0.379060348965874,-0.0008226803032632963,-0.5675928282693375,-0.38104721131701563,-0.13736308154420068,-0.18942210366679127,-0.1841072582359401,-0.3652947555806019,-0.3069312268381851,1.939784784444781,-0.2399588829022538,0.14851900884925934,-0.47811715949833944,-0.5305033980084392,1.114197451687491,0.9814575532094758,1000.0,6.90875477931522
-0.2501726597958843,-0.6274820416709311,0.1510157978209557,0.9058378605343713,0.9724805459099352,1.1330282332530575,1.2220960681411999,0.764557671625707,0.9058274847898161,1.6675724792841384,1.0817574241614822,1.3590467480114625,1.671456051212849,0.9928178827601243,0.9918799367767728,0.815966508028673,0.8215088907158533,0.8439423021508659,1.3875753446234769,0.6267687612107665,-0.6617121003406314,-0.5736516529948232,-0.0803948876412697,-0.5462924165348936,-0.5469997302415666,-0.18899998033547213,-0.5307906476747063,-0.05683605621240035,-0.3815240431829542,1.3141227123720656,-0.6217339111140611,1.0812234709133663,2.9708416224267027,-0.5434447502797057,21000.0,9.952325334619427
1.2283944320603257,0.9767464739550294,1.7061615185837211,-0.4022451375085173,-1.3275739775655557,-0.19617823741462584,0.6646182553850352,0.5331849742026651,-0.7511661090632133,0.4811606825127805,0.01807470248603739,0.2054680665986184,-0.47919882555897386,-0.4672104510411281,-0.02818722947059917,0.023552394458860322,0.8215088907158533,-0.09842300779366468,0.28342803613013257,-0.4192169746459498,-0.7087717363762783,-0.7181049842531789,-0.25129946935006264,-0.07046533271075717,-0.6074818089091709,-0.1302350552537622,-0.027106950792533432,-0.9643909837838465,-0.21636468952213705,0.09553702232549562,-0.7174784121912088,1.340038205614964,-0.23114408895714703,2.20596174015154,2000.0,7.601402334583733
-0.46139653006105713,-1.2108378655349168,0.1510157978209557,0.7604953051962726,0.9724805459099352,-0.08541103152565223,0.10714044262887037,-0.04524676935493953,0.7677446853020637,0.42466488266652536,0.5499160633237599,-0.06919352421396353,0.3926882866458191,0.9928178827601243,0.5718522800866784,0.5518284701720688,0.28660286937397716,0.776630494297685,0.39384276697946696,1.5332897322865873,1.032434796942658,1.111637211685993,-0.36523585715592455,-0.6652491874909277,-0.6074818089091709,-0.42405968066231187,-0.47482579246557605,0.12467492930188888,-0.5112921067735963,0.333955961682433,1.0777309830053117,1.9049593342507942,0.14108336856446763,-1.0067706588523786,24000.0,10.085850775128717
-1.5175158813869214,-0.6274820416709311,-1.8282605740589277,-0.9836153588609122,0.15103250181154557,0.41304139497472897,0.4112192495867784,-0.855051210335586,-0.33691771059995596,0.08569008358899456,0.17762711073735413,0.2604003847611348,0.5089399016064582,-0.20175075398635497,-0.08819118042632693,0.4197594512437667,0.4871926273771807,0.8439423021508659,-1.2623781957605493,0.6965011436012143,-0.6617121003406314,-0.6218027634142751,-0.36523585715592455,-0.6057708020129106,-0.3050714155711489,-0.306529830498892,-0.4188609372564457,1.3952518279019135,-0.40511823656307094,0.16617967102384723,-0.645670036383348,-2.162670036168985,-0.23114408895714703,-1.0856888081147569,500.0,6.2166061010848646
-0.46139653006105713,0.5392296060570403,0.8579002163494854,-1.4196430248752085,-1.4918635863852336,0.35765779203024217,-0.14625856316938632,-0.6236785129125442,0.14637208760717765,-0.7052511142585773,-0.19466184184905158,0.9745205208738478,1.1483237838899731,0.1964387915958048,-0.2682030332935102,-0.7028272096468013,0.4203293747094462,1.1131895335635889,-0.8207192723632116,-0.6284141218172931,0.6559577086574825,0.3893705553942146,-0.4791722449617865,-0.2489004891448083,-0.1841072582359401,-0.5415895308257318,-0.13903666121079408,0.12467492930188888,-0.3225385597326623,0.02489437362714355,0.5272001018117121,0.6516538436194467,-0.6625455053627948,-0.4237946530109386,3000.0,8.006700845440367
0.1722750807344614,-0.18996517377294186,0.009638914115249737,-0.547587692846616,-0.8347051511065219,-1.6915355169157695,-1.4639333933203211,-2.127601046162316,-1.7177457054774805,-1.6656797116449147,-1.843370060445991,-1.827027705414488,-1.6417149751653646,-0.9317649208869812,-2.6083571205668927,-1.0990342664317077,-1.3849784473193858,-2.0504654355359064,-0.15823088726720513,-0.5586817394268453,-1.6970240931248637,-1.4403716405449571,2.597110225796486,2.60606201380001,2.779514596476676,2.631716423586605,2.603241244036592,-0.23834704172668958,2.673923999542164,-1.9884211142758847,-1.5791789218855388,0.2750773166235558,-1.2188212735631108,-0.9100322823372051,500.0,6.2166061010848646
-0.2501726597958843,0.2475516941250474,0.1510157978209557,0.4698101945200751,0.4796117194509014,0.8007266155861366,0.9180172611832919,0.4174986254911442,1.181993083765321,-0.19678891564228113,0.7094684715750765,-0.014261206051447144,1.4970786287718902,1.0591828070238176,0.7518641329538617,-0.1085166244694418,-0.047713393964695414,-0.7715410863254722,0.6146722286781359,0.27810684925852774,0.7971366167644233,0.6301261074914741,-0.3082676632529936,-0.5462924165348936,-0.6679638875767754,-0.6003544559074417,-0.4188609372564457,-0.05683605621240035,-0.5112921067735963,0.6341872186504287,0.7186891039660076,-0.05458137358277598,0.9232357380453695,-0.9609472173451912,6000.0,8.699681400989514
0.3834989509996342,0.6850685620230367,-0.69724550441328,0.17912508384387765,-0.5061259334671661,0.689959409697163,-0.5516969724465971,0.12828275371234185,0.21541348735105387,0.3681690828202702,0.12444297465358188,-0.39878743318906185,-0.1885697881573762,0.7937231099690444,-0.08819118042632693,0.28769043231546454,-0.11457664663242993,0.10351241576587757,0.39384276697946696,-0.9073436513790841,0.7030173446931294,0.8708816595887335,-0.5931086327676485,-0.6057708020129106,-0.42603557290635774,-0.07147013017205225,-0.5307906476747063,-0.7828799982695572,-0.45230662332330446,0.04255503580173146,0.7904974797738684,-1.840667674142191,-0.23114408895714703,-0.31687328949416793,3000.0,8.006700845440367
0.5947228212648071,1.560102297819015,2.130292169700839,1.4872080818867663,1.136770154729613,-1.6915355169157695,-1.6666525979589266,-2.1854442205180766,-1.9939113044529855,-1.6091839117986595,-1.8965541965297634,-1.9368923417395207,-1.5835891676850449,-1.595414163523914,-2.1883294638767987,-1.297137794824161,-0.9169356786452442,-0.9061647020318337,1.9396489988701489,-2.3019912991880394,-1.649964457089217,-1.6329760822227648,3.451633134340451,3.6171945669262997,2.658550439141467,3.1606007493219943,3.4427140721735467,-0.601369012755268,3.310967220805316,-2.0149121075377665,-1.6509872976933995,1.1940220837259068,-0.23114408895714703,1.2920386567581905,21000.0,9.952325334619427
-0.8838442705914028,-0.18996517377294186,-0.2731148532961622,-0.25690258217041856,0.15103250181154557,0.7453430126416498,-0.6023767736062484,-0.10308994371069999,0.2844548870949301,-0.4792679148735568,0.49673192723998755,-0.014261206051447144,-0.3629472105983348,0.32916864012319136,0.15182462339658412,0.5518284701720688,0.6209191327126498,0.3727596471786006,-1.0415487340618805,0.20837446686807998,0.7500769807287764,0.7264283283303778,-0.5931086327676485,-0.42733564557885945,-0.3050714155711489,-0.6003544559074417,-0.2509663716290547,0.4876969003304673,-0.440509526633246,0.07787636015090771,0.7426252292352945,-0.17301765552539725,-0.6644476280100859,-0.36015098425095604,1000.0,6.90875477931522
-0.46139653006105713,0.9767464739550294,0.009638914115249737,-0.25690258217041856,-0.670415542286844,-1.5807683110267958,-0.9571353817238077,0.8224008459814675,0.008289288119425184,-0.42277211502730166,-1.2051604274407242,-1.827027705414488,-1.6417149751653646,-0.06902090545896838,-0.9882504447622433,-0.2405856433977439,0.15287636403850813,-0.30035843135320694,0.28342803613013257,-0.1402874450841588,0.7500769807287764,0.7745794387498297,-0.4791722449617865,-0.18942210366679127,-0.1236251795683357,-0.306529830498892,-0.19500151641992441,-0.4198580272409788,-0.26355307628237046,-1.1230486677210743,0.7665613545045815,-1.1245855660508595,-0.6575126098211281,-0.5561734840317023,2000.0,7.601402334583733
-1.3062920111217484,0.10171273815905098,0.29239268152666165,-1.4196430248752085,0.8081909370902572,-1.6361519139712826,-1.5652929956396238,-0.04524676935493953,-0.2678763108560797,-0.9312343136435979,-1.7370017882784465,-1.112907569301775,-0.9442052854015301,-1.1972246179417543,-1.1082583466736988,-0.43868917179019706,-0.11457664663242993,-1.377347357004099,-1.924866580856556,-0.4889493570363976,0.7971366167644233,0.678277217910926,-0.25129946935006264,-0.30837887462282537,-0.1841072582359401,-0.07147013017205225,-0.5867555028838367,2.665828726501938,-0.2871472696624872,-1.343806944903424,0.7426252292352945,0.34609828642738505,-1.0310890841318034,-0.8794833213324136,1000.0,6.90875477931522
